Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_LD, se_LD, t_LD, est_NDVI, se_NDVI, t_NDVI, est_RF, se_RF, t_RF, est_GP, se_GP, t_GP, est_CC1, se_CC1, t_CC1, est_TDS1, se_TDS1, t_TDS1, est_Sl1, se_Sl1, t_Sl1, est_DD1, se_DD1, t_DD1, est_Lf1, se_Lf1, t_Lf1, est_STC1, se_STC1, t_STC1, est_LULC1, se_LULC1, t_LULC1, est_Geol1, se_Geol1, t_Geol1, y, yhat, residual, std_residual, localR2, influence, CooksD
1555,1601,831475.2168,1672828.744,-14.705099,1.286286,-11.432218,0.453457,0.070014,6.476638,-0.090088,0.043972,-2.048761,-0.00102,0.001013,-1.00717,-0.017146,0.006333,-2.707302,1.495865,0.043716,34.217822,3.788671,0.654194,5.79136,-0.002929,0.004497,-0.651294,-0.010171,0.003422,-2.971903,-0.001732,0.0023,-0.753372,0.000301,0.000095,3.174545,0.000748,0.001218,0.614242,0.000104,0.000034,3.0877,-0.143836,-0.12024,-0.023596,-0.729701,0.985003,0.067995,0.000204
1556,1602,851664.6972,1668753,4.064945,4.798157,0.847189,-1.086415,0.239208,-4.541712,0.032018,0.045921,0.697245,0.000274,0.001036,0.264906,-0.012307,0.005651,-2.177911,1.239647,0.060988,20.326016,-5.143884,2.523035,-2.038768,0.010704,0.005252,2.038337,0.013082,0.005001,2.616034,-0.00814,0.002757,-2.952931,-0.000087,0.000132,-0.660265,-0.004962,0.002565,-1.934589,0.000192,0.000043,4.425975,0.709239,0.741184,-0.031945,-0.969471,0.986136,0.032292,0.000164
1557,1603,819664.6972,1671753,-10.821883,1.319962,-8.198631,1.047319,0.1816,5.767179,-0.044013,0.041905,-1.050307,0.000135,0.000894,0.151302,-0.020433,0.007149,-2.858348,1.322479,0.084022,15.739656,2.102384,0.728892,2.884357,-0.001717,0.004788,-0.358667,-0.002971,0.004115,-0.722093,0.000498,0.002332,0.213719,-0.000043,0.000105,-0.412365,0.000624,0.001141,0.546464,-0.000003,0.000041,-0.079898,-0.29681,-0.299867,0.003056,0.096237,0.972981,0.10104,0.000005
1558,1604,853664.6972,1680753,-18.21068,1.62012,-11.240326,-1.226333,0.11306,-10.846732,-0.074056,0.043763,-1.692215,0.00838,0.000614,13.654417,0.003937,0.00352,1.118354,1.246624,0.026327,47.351993,5.393675,0.854548,6.311729,0.00717,0.004137,1.733246,0.006244,0.003876,1.611153,-0.003091,0.002055,-1.504179,0.000516,0.000094,5.467679,-0.008572,0.002217,-3.866012,0.000182,0.000034,5.390727,0.859987,0.847992,0.011995,0.364571,0.990125,0.035144,0.000025
1559,1605,848664.6972,1695753,-51.25644,0.932177,-54.985756,1.319398,0.038897,33.920504,-0.198743,0.040088,-4.957612,-0.002842,0.000885,-3.209599,0.029567,0.004843,6.105413,0.346473,0.019106,18.133934,25.801785,0.458397,56.286982,-0.01696,0.004073,-4.164276,0.00247,0.004417,0.559303,-0.006389,0.002226,-2.870275,0.000028,0.000078,0.353017,-0.000307,0.001523,-0.201671,0.000083,0.00003,2.787496,0.045144,0.069156,-0.024013,-0.770293,0.990538,0.133871,0.000481
1560,1606,842664.6972,1708753,-16.965081,1.262241,-13.44044,0.397366,0.019162,20.737701,0.131942,0.041974,3.143445,0.008596,0.000857,10.030631,-0.00553,0.004208,-1.314285,1.300365,0.029481,44.108419,4.395985,0.69032,6.368037,-0.015366,0.00478,-3.214946,-0.00747,0.004441,-1.681972,0.002034,0.002247,0.904957,0.000112,0.000087,1.277682,0.011659,0.003555,3.279482,-0.000181,0.000031,-5.816474,0.452213,0.472944,-0.020731,-0.651947,0.976399,0.09879,0.000244
1561,1607,821664.6972,1677753,-10.985556,1.131329,-9.710308,1.421656,0.235718,6.031162,-0.046436,0.045169,-1.028069,0.000922,0.000827,1.115672,-0.018863,0.007374,-2.558205,1.331288,0.072706,18.310447,2.080583,0.622574,3.341903,-0.00185,0.004508,-0.410488,-0.001208,0.003703,-0.326146,0.000513,0.002256,0.227327,-0.00006,0.000094,-0.631628,0.000361,0.001155,0.312371,-0.00002,0.000038,-0.538761,-0.233605,-0.217916,-0.015689,-0.518154,0.970063,0.182898,0.000315
1562,1608,831271.9615,1669153.624,-21.245307,0.842833,-25.207008,0.594017,0.031018,19.15085,-0.078385,0.037202,-2.107011,0.001038,0.000636,1.631785,-0.020353,0.00556,-3.660473,1.208541,0.01902,63.540869,7.686484,0.406183,18.923679,-0.006297,0.003674,-1.713755,-0.004809,0.002883,-1.668098,-0.001719,0.001889,-0.910229,0.000431,0.000075,5.720443,0.001052,0.001024,1.02755,0.000057,0.000028,2.076578,-0.098879,-0.043204,-0.055674,-1.714317,0.990902,0.059961,0.000982
1563,1609,853664.6972,1671753,25.981961,4.854375,5.352277,-3.754788,0.30751,-12.210308,0.006478,0.042614,0.15201,0.001833,0.000974,1.882788,-0.013215,0.005354,-2.468029,1.575965,0.061994,25.421175,-17.324148,2.562516,-6.760601,0.010184,0.004809,2.117931,0.009171,0.004648,1.973034,-0.009764,0.002507,-3.894558,-0.000001,0.000122,-0.006474,-0.008186,0.002416,-3.388298,0.000226,0.000039,5.777662,0.773135,0.82061,-0.047476,-1.459701,0.984518,0.057163,0.000677
1564,1610,855664.6972,1704753,-45.606055,0.885025,-51.530794,0.27095,0.041149,6.584672,0.187549,0.040904,4.585087,0.002784,0.00083,3.354553,-0.036462,0.004837,-7.538674,0.337931,0.01487,22.726462,22.367185,0.424357,52.70838,0.002373,0.004433,0.535341,0.020106,0.004065,4.946535,-0.006429,0.002257,-2.84803,0.000271,0.000077,3.502152,0.005674,0.001912,2.967296,0.000217,0.000027,8.119533,0.198847,0.237342,-0.038495,-1.164949,0.962289,0.026773,0.000196
1565,1611,833664.6972,1711753,-6.11914,1.371123,-4.462869,0.167203,0.016887,9.901107,0.304339,0.044763,6.798934,0.020447,0.000887,23.057163,-0.115219,0.010692,-10.77585,1.580282,0.034569,45.713446,-3.024171,0.800351,-3.778558,-0.014725,0.005129,-2.870721,0.037503,0.004284,8.753259,0.001594,0.002291,0.695575,0.00015,0.000102,1.472356,-0.01046,0.006062,-1.725494,-0.00018,0.000036,-4.959798,0.332848,0.306766,0.026081,0.801765,0.963868,0.05684,0.000203
1566,1612,836664.6972,1691753,-26.19227,1.088794,-24.056231,0.655674,0.044421,14.760454,-0.112513,0.039122,-2.875956,0.003958,0.000837,4.730391,-0.002683,0.006109,-0.439278,1.229093,0.035381,34.738382,9.879365,0.608321,16.240374,-0.019362,0.004546,-4.259407,-0.01321,0.003959,-3.336505,-0.004547,0.002409,-1.887197,-0.000037,0.000079,-0.467775,0.003306,0.001499,2.205478,0.000122,0.000032,3.830168,-0.338603,-0.344946,0.006343,0.200456,0.982835,0.107661,0.000025
1567,1613,827664.6972,1673753,-11.389882,1.561662,-7.293436,0.993533,0.201482,4.931126,-0.078683,0.052597,-1.49595,0.000343,0.001145,0.299376,-0.016558,0.007019,-2.358881,1.437958,0.071377,20.146024,2.080728,0.832878,2.498239,-0.001515,0.005307,-0.285506,-0.011228,0.004281,-2.623057,-0.000697,0.002682,-0.259664,0.000028,0.000115,0.242058,0.000798,0.001348,0.591812,0.000085,0.000038,2.229019,-0.351395,-0.367337,0.015941,0.507605,0.967988,0.12095,0.000186
1568,1614,876660.3031,1712748.643,-23.701525,2.027465,-11.690229,-0.486861,0.061579,-7.906252,-0.043854,0.041553,-1.055384,0.003821,0.000937,4.079294,-0.064706,0.009262,-6.98655,0.927093,0.020979,44.191078,9.493942,1.029831,9.218935,0.003742,0.003879,0.964614,-0.000082,0.003548,-0.023204,0.0018,0.00239,0.753175,0.000045,0.000102,0.444645,-0.000183,0.001394,-0.131062,-0.000026,0.000029,-0.899857,1.300539,1.295371,0.005168,0.156576,0.995684,0.029139,0.000004
1569,1615,841664.6972,1688753,-28.367951,0.851467,-33.316542,0.554597,0.060905,9.10601,-0.189053,0.040639,-4.651954,0.002154,0.000958,2.249415,0.002631,0.006208,0.423866,1.365602,0.03275,41.698176,10.830661,0.474111,22.844148,-0.016338,0.004429,-3.688479,-0.000793,0.004169,-0.190157,-0.00064,0.002253,-0.284203,-0.0001,0.000078,-1.294786,0.003349,0.001319,2.539506,0.000091,0.000032,2.851817,-0.08366,-0.097698,0.014038,0.45409,0.991242,0.148221,0.000188
1570,1616,882664.6972,1717753,-27.804855,2.68479,-10.356436,-0.363816,0.066864,-5.441181,-0.074808,0.052742,-1.418396,0.005767,0.001146,5.032235,-0.037033,0.010375,-3.569482,0.912968,0.031114,29.342508,11.418766,1.392406,8.200745,0.003725,0.004627,0.805029,0.001667,0.004034,0.413399,0.001731,0.002865,0.604185,0.000016,0.000137,0.115791,0.000669,0.001696,0.39436,0.000007,0.000038,0.189154,1.097806,1.112196,-0.01439,-0.452727,0.992474,0.099523,0.000119
1571,1617,853664.6972,1712753,-37.935616,1.481882,-25.599612,0.063017,0.03678,1.713363,0.136609,0.044733,3.053867,0.003467,0.001084,3.198126,-0.020862,0.005304,-3.933417,0.759655,0.029399,25.839176,17.239453,0.773974,22.273949,0.005869,0.00507,1.157487,0.000036,0.004284,0.008447,-0.006875,0.002379,-2.889508,0.000183,0.000087,2.094021,0.004835,0.002101,2.300836,0.000183,0.000028,6.536182,0.168893,0.199785,-0.030892,-0.95303,0.979739,0.063526,0.000323
1572,1618,839664.6972,1683753,-26.7446,0.947828,-28.21672,0.71559,0.059698,11.986884,-0.084014,0.040596,-2.069525,-0.001903,0.000949,-2.0053,-0.010246,0.005209,-1.96705,1.275518,0.026555,48.033479,10.633838,0.466122,22.813427,-0.011458,0.004435,-2.583644,0.001323,0.003551,0.372502,0.003315,0.002337,1.418382,-0.000021,0.000086,-0.239653,0.002724,0.001257,2.166572,-0.00003,0.000035,-0.858685,0.030976,0.032174,-0.001198,-0.036274,0.991574,0.02746,0
1573,1619,830664.6972,1684753,-20.847768,1.088971,-19.144459,0.322708,0.090372,3.570878,-0.072658,0.040853,-1.778543,0.005495,0.001025,5.360153,-0.009014,0.005149,-1.750656,1.475882,0.043415,33.994989,6.32486,0.579486,10.914609,0.000149,0.004445,0.033483,-0.007733,0.003472,-2.227144,0.00116,0.00245,0.473487,-0.000083,0.000083,-1.000913,0.000319,0.001382,0.230513,0.000015,0.00003,0.501486,-0.304945,-0.286258,-0.018686,-0.571935,0.982729,0.048562,0.000087
1574,1620,860664.6972,1688753,-31.877463,1.111136,-28.689082,-0.952977,0.120818,-7.887685,0.008627,0.042565,0.20269,0.007496,0.001277,5.868651,0.007597,0.00358,2.122168,0.822108,0.023636,34.78175,13.59678,0.576145,23.5996,-0.006562,0.004599,-1.426779,0.004614,0.003745,1.232038,-0.000885,0.002316,-0.382122,0.000248,0.000116,2.134897,-0.003942,0.002014,-1.957403,0.000127,0.000036,3.499718,1.351353,1.351286,0.000067,0.002103,0.994472,0.088394,0
1575,1621,834664.6972,1702753,-14.005341,1.316868,-10.63534,0.650663,0.022649,28.728724,0.029815,0.040587,0.734589,0.00022,0.001039,0.212033,-0.001181,0.005539,-0.213194,1.392651,0.035699,39.010653,3.502638,0.747822,4.683788,-0.000884,0.004945,-0.178661,0.013896,0.004068,3.416262,-0.002047,0.002323,-0.881041,0.000272,0.00009,3.011074,0.005374,0.004587,1.171733,-0.00017,0.000035,-4.856108,-0.125916,-0.113246,-0.01267,-0.387811,0.969903,0.048604,0.00004
1576,1622,875664.6972,1709753,-20.245676,1.990498,-10.171162,-0.547275,0.081236,-6.736842,-0.011942,0.045259,-0.263863,0.0025,0.000996,2.509196,-0.088153,0.010317,-8.54464,0.949456,0.021447,44.2694,7.802433,1.006871,7.749185,0.002121,0.004143,0.512029,-0.001415,0.003851,-0.367575,0.002091,0.002608,0.801837,0.000048,0.000113,0.425475,-0.00031,0.001535,-0.201916,-0.000037,0.000031,-1.170066,1.361558,1.354539,0.007019,0.212908,0.996309,0.031312,0.000008
1577,1623,840664.6972,1699753,-23.450072,1.091167,-21.490815,0.762608,0.023668,32.220461,-0.063654,0.038403,-1.65752,-0.000235,0.000863,-0.271939,0.007222,0.005412,1.334394,1.202473,0.029646,40.561472,8.918842,0.598442,14.903439,-0.007424,0.004756,-1.560867,-0.005143,0.004392,-1.170944,-0.002064,0.002358,-0.875455,0.000253,0.000081,3.135652,0.009346,0.00251,3.723366,-0.00001,0.000032,-0.317153,-0.145359,-0.123375,-0.021985,-0.677898,0.981042,0.062588,0.000161
1578,1624,863664.6972,1703753,-21.249842,1.14764,-18.516129,-0.200917,0.054922,-3.658241,0.028012,0.042145,0.664661,-0.009472,0.000982,-9.648913,-0.020078,0.009176,-2.188201,0.783176,0.008496,92.186282,9.939016,0.52194,19.042455,0.001795,0.004139,0.43369,-0.005579,0.003861,-1.445008,0.000743,0.002381,0.311961,0.000076,0.000083,0.91987,0.004227,0.001563,2.704717,0.000061,0.000026,2.331218,0.171316,0.2021,-0.030785,-0.942249,0.993961,0.048625,0.000238
1579,1625,847664.6972,1688753,-33.754198,0.938113,-35.980935,0.833327,0.070538,11.813886,-0.181204,0.043277,-4.187077,0.000441,0.001107,0.398191,-0.02311,0.004134,-5.590884,1.161076,0.025858,44.901335,14.326956,0.473158,30.279463,-0.008443,0.004079,-2.069823,0.013627,0.003888,3.505115,-0.00104,0.002158,-0.481653,0.000029,0.000081,0.360459,0.003168,0.001423,2.225693,0.000049,0.000031,1.560506,0.570512,0.558725,0.011787,0.358848,0.994695,0.038449,0.000027
1580,1626,873664.6972,1706753,-21.926923,1.716684,-12.772834,-0.533163,0.076386,-6.979872,-0.01161,0.044873,-0.258736,0.001858,0.001115,1.667043,-0.051006,0.007705,-6.61967,0.924465,0.013755,67.210797,8.785496,0.823723,10.665592,0.001471,0.00402,0.365832,-0.001919,0.003858,-0.4973,0.001638,0.002546,0.643539,0.000023,0.000103,0.224067,-0.000705,0.001452,-0.485609,-0.000027,0.000029,-0.9132,1.264881,1.258377,0.006504,0.203298,0.99817,0.087698,0.000021
1581,1627,825691.7104,1692708.908,-17.674187,0.748125,-23.624651,0.4309,0.021619,19.931477,-0.071643,0.029555,-2.424036,0.007214,0.000545,13.240036,-0.024089,0.003915,-6.153044,1.395426,0.021992,63.451663,4.738553,0.39829,11.897235,-0.004836,0.003546,-1.363675,-0.012046,0.00248,-4.857047,-0.005979,0.001703,-3.510063,-0.000135,0.000061,-2.199425,0.002245,0.00112,2.003796,0.000101,0.000024,4.222601,-0.070916,-0.11711,0.046194,1.414801,0.986199,0.049847,0.00055
1582,1628,883524.7513,1707854.564,-24.912861,2.269832,-10.975639,-0.565011,0.089698,-6.299049,0.002179,0.045631,0.047753,0.003832,0.00107,3.580607,-0.064945,0.010445,-6.217797,0.892221,0.027012,33.03029,10.204791,1.151936,8.858818,0.000547,0.004161,0.131337,-0.00113,0.004063,-0.278127,0.002265,0.002674,0.846975,0.000079,0.000127,0.621812,0.000602,0.001539,0.391045,0.000006,0.000033,0.179557,1.539294,1.547987,-0.008693,-0.268869,0.992575,0.068344,0.000028
1583,1629,880664.6972,1706753,-23.022601,2.260435,-10.185032,-0.636493,0.097761,-6.510684,0.015818,0.047231,0.334899,0.003006,0.001103,2.725895,-0.083695,0.01105,-7.573894,0.898414,0.025899,34.689496,9.313391,1.141294,8.160379,-0.00002,0.004072,-0.004991,-0.001002,0.00405,-0.24738,0.002577,0.002696,0.956059,0.000088,0.000128,0.691165,0.000296,0.001547,0.191402,-0.00001,0.000032,-0.307377,1.463238,1.455264,0.007974,0.246248,0.992785,0.065354,0.000022
1584,1630,844664.6972,1716753,-34.719253,1.460799,-23.767311,0.229398,0.017261,13.289674,-0.032103,0.045847,-0.700216,0.007774,0.001423,5.46229,0.069556,0.004895,14.210606,0.874583,0.032988,26.512445,14.765289,0.772552,19.112358,-0.018618,0.005099,-3.651383,-0.003715,0.004331,-0.857895,0.000821,0.002314,0.354996,-0.000054,0.000093,-0.584792,0.003913,0.004039,0.96865,-0.000157,0.00003,-5.21394,0.411775,0.444888,-0.033113,-1.013212,0.968623,0.04807,0.000272
1585,1631,854664.6972,1707753,-40.571462,0.964547,-42.062727,0.230645,0.038294,6.022976,0.176649,0.043858,4.027729,0.000944,0.000827,1.141445,-0.033237,0.005125,-6.485476,0.532942,0.016905,31.526442,19.461968,0.482644,40.323616,0.009654,0.00476,2.028085,0.018866,0.004104,4.596831,-0.009634,0.002222,-4.336136,0.000265,0.000077,3.427989,0.00675,0.002136,3.159712,0.000252,0.000026,9.64255,0.147883,0.131137,0.016747,0.528297,0.967992,0.104398,0.00017
1586,1632,862664.6972,1689753,-35.001819,0.99569,-35.153317,-0.610581,0.127408,-4.792326,0.018235,0.042986,0.424215,0.005689,0.001485,3.831186,0.012336,0.00383,3.220817,0.728796,0.018868,38.626233,15.615238,0.489812,31.880073,-0.005364,0.004855,-1.10472,0.002033,0.004004,0.507795,0.000041,0.002476,0.016438,0.000122,0.000131,0.931248,-0.003007,0.00209,-1.439099,0.000067,0.000039,1.734401,1.099168,1.103003,-0.003834,-0.117372,0.995921,0.048867,0.000004
1587,1633,859664.6972,1685753,-22.151967,1.323304,-16.739889,-1.39661,0.10706,-13.045052,-0.003309,0.041658,-0.079438,0.007679,0.00089,8.624821,0.001179,0.003395,0.347379,1.094952,0.029469,37.155933,7.880659,0.714412,11.03098,-0.004997,0.004294,-1.163711,0.005772,0.00358,1.612638,-0.000959,0.002121,-0.451903,0.000324,0.000103,3.152316,-0.004935,0.001974,-2.499522,0.000147,0.000031,4.695745,1.258284,1.254256,0.004028,0.125707,0.991757,0.084655,0.000008
1588,1634,871664.6972,1705753,-25.009759,1.609064,-15.54305,-0.521077,0.070503,-7.39088,-0.031692,0.044376,-0.71417,0.002928,0.001137,2.576004,-0.006928,0.00912,-0.759669,0.902789,0.011098,81.347712,10.301229,0.756581,13.615492,0.001215,0.004058,0.299439,-0.003585,0.003875,-0.92522,0.001154,0.002484,0.464803,0.000016,0.000097,0.162499,-0.000861,0.001422,-0.605605,-0.000019,0.000028,-0.697426,1.133385,1.123281,0.010104,0.313304,0.998548,0.073064,0.000041
1589,1635,848664.6972,1717753,-47.742283,1.788132,-26.699531,0.167998,0.023013,7.300191,-0.014416,0.049985,-0.288402,0.015455,0.001586,9.744571,0.053735,0.005264,10.207257,0.596394,0.03436,17.357063,21.42429,0.919991,23.287487,-0.014707,0.005357,-2.745448,0.001595,0.004611,0.345928,-0.001265,0.002457,-0.514957,0.000056,0.000096,0.582237,0.004107,0.002879,1.426456,0.000028,0.00003,0.929206,0.332557,0.333967,-0.00141,-0.043471,0.97995,0.06229,0.000001
1590,1636,852664.6972,1699753,-59.222814,0.968556,-61.145479,0.705272,0.039984,17.638819,0.096255,0.041371,2.326634,0.009646,0.000982,9.820886,-0.009773,0.005328,-1.83427,0.069137,0.018176,3.803872,29.368886,0.460887,63.722538,0.002673,0.004172,0.640606,0.018056,0.004296,4.203471,-0.00623,0.002224,-2.801211,0.000321,0.000078,4.105331,-0.002287,0.001848,-1.237479,0.000153,0.000029,5.239481,0.114678,0.107082,0.007597,0.23385,0.980198,0.059438,0.000018
1591,1637,825666.2408,1668934.202,-11.369966,1.429621,-7.95313,0.528909,0.097059,5.449367,-0.062072,0.047349,-1.310942,0.000032,0.000956,0.033768,-0.01736,0.006687,-2.596139,1.497345,0.061638,24.292618,1.947129,0.763403,2.550593,-0.001485,0.004795,-0.309765,-0.008333,0.004175,-1.996168,-0.000044,0.00244,-0.018211,0.000052,0.000104,0.50546,0.001034,0.001196,0.864171,0.000069,0.000038,1.792817,-0.157095,-0.153033,-0.004062,-0.125636,0.973769,0.068464,0.000006
1592,1638,883664.6972,1716753,-22.498501,3.368036,-6.680007,-0.178333,0.095806,-1.861395,-0.074893,0.055625,-1.3464,0.005974,0.001219,4.8995,-0.035465,0.010848,-3.269291,1.026341,0.049643,20.674626,8.334741,1.796552,4.639299,0.003731,0.004916,0.758933,0.001343,0.004245,0.316477,0.001707,0.003017,0.565894,0.000018,0.000149,0.123812,0.000881,0.001822,0.483693,0.000013,0.000041,0.314506,1.056617,1.038319,0.018297,0.580959,0.991648,0.115886,0.000232
1593,1639,881664.6972,1707753,-23.55358,2.588634,-9.098844,-0.62365,0.114439,-5.449646,0.011968,0.047831,0.250206,0.003647,0.001138,3.205451,-0.078423,0.011153,-7.031568,0.90127,0.034968,25.773881,9.507156,1.33477,7.122691,0.000216,0.004268,0.050612,-0.001233,0.004196,-0.29387,0.002584,0.002768,0.933318,0.000091,0.000134,0.674956,0.000569,0.001587,0.358632,-0.000001,0.000034,-0.037998,1.642494,1.672516,-0.030022,-0.944129,0.992262,0.098802,0.000512
1594,1640,858664.6972,1715753,-38.178508,1.240584,-30.774623,-0.013063,0.041756,-0.312833,0.051024,0.046911,1.087665,-0.001637,0.000846,-1.93418,-0.027822,0.005539,-5.022567,0.807742,0.015397,52.461468,17.785973,0.636712,27.934088,0.000069,0.005095,0.013613,-0.012398,0.00412,-3.009243,-0.002965,0.002391,-1.240103,0.000052,0.000086,0.606847,0.00325,0.001832,1.77391,0.000126,0.000027,4.70514,0.021735,0.005129,0.016606,0.537093,0.98747,0.148016,0.000263
1595,1641,859664.6972,1672753,5.404105,2.631033,2.053986,-3.396712,0.168458,-20.163541,-0.025254,0.038156,-0.661857,0.010631,0.000693,15.343774,-0.006512,0.003946,-1.65043,1.490991,0.037666,39.58417,-7.441593,1.395789,-5.331459,-0.001315,0.004831,-0.272144,-0.022852,0.004358,-5.243397,-0.010397,0.002391,-4.348609,-0.000156,0.000113,-1.382202,-0.014392,0.002713,-5.305045,0.00031,0.000036,8.503155,0.750817,0.713399,0.037418,1.144958,0.978372,0.048082,0.000347
1596,1642,842664.6972,1679753,-32.810769,1.135957,-28.883809,1.343888,0.072423,18.556187,-0.099873,0.043005,-2.32239,-0.000204,0.001036,-0.197389,-0.029363,0.006836,-4.295403,0.945499,0.018806,50.277128,14.45861,0.526918,27.439982,-0.008464,0.004514,-1.874912,0.015572,0.003425,4.546181,-0.001354,0.002307,-0.586746,0.000175,0.000093,1.88523,0.001409,0.001414,0.996571,0.000069,0.000037,1.876701,0.390115,0.415543,-0.025428,-0.789647,0.991227,0.075787,0.000268
1597,1643,839664.6972,1698753,-22.030099,1.108364,-19.876234,0.766144,0.023621,32.434588,-0.069061,0.03796,-1.81931,-0.000727,0.000808,-0.899357,0.003803,0.005475,0.694656,1.257344,0.030501,41.223004,8.098415,0.611292,13.24803,-0.009578,0.004802,-1.994534,-0.005381,0.004265,-1.261702,-0.002941,0.002332,-1.261316,0.000206,0.000082,2.513547,0.009724,0.002274,4.276862,0.000011,0.000032,0.352904,-0.129333,-0.137119,0.007786,0.239838,0.980384,0.060736,0.000019
1598,1644,838639.0472,1719729.996,-19.849649,1.169425,-16.973858,0.165432,0.015363,10.768066,-0.02116,0.042435,-0.498656,0.012332,0.000973,12.674529,0.090841,0.004748,19.134318,1.201053,0.030253,39.700057,5.739775,0.642592,8.932221,-0.01717,0.004704,-3.650124,0.014153,0.003987,3.549414,0.002479,0.002172,1.1413,-0.000043,0.000093,-0.468476,-0.001322,0.004559,-0.28991,-0.000146,0.000032,-4.507541,0.234497,0.213258,0.021239,0.653175,0.962185,0.057625,0.000137
1599,1645,845664.6972,1681753,-33.046964,1.022607,-32.316397,1.138354,0.071323,15.960585,-0.172751,0.043634,-3.959123,-0.000055,0.000918,-0.059643,-0.015225,0.00426,-3.574015,1.011486,0.018195,55.590693,14.397576,0.485893,29.631155,-0.007232,0.00416,-1.73852,0.021209,0.003566,5.946836,-0.002087,0.002142,-0.974499,0.000328,0.000085,3.842556,0.001025,0.001368,0.749278,0.000113,0.000035,3.268758,0.527651,0.538338,-0.010687,-0.327064,0.993115,0.048326,0.000028
1600,1646,863664.6972,1714753,-32.323142,1.300244,-24.859295,-0.163732,0.042328,-3.868183,0.022155,0.04525,0.489609,-0.000815,0.000981,-0.830707,-0.025312,0.007164,-3.533395,0.851771,0.010988,77.519289,14.579762,0.613389,23.769195,-0.000241,0.004537,-0.053063,-0.005995,0.003707,-1.617048,-0.002236,0.002287,-0.977874,0.000022,0.000084,0.264864,0.001192,0.001575,0.75677,0.000081,0.000025,3.178638,0.249433,0.245447,0.003986,0.124825,0.996783,0.091011,0.000008
1601,1647,861664.6972,1694753,-35.277611,0.79586,-44.326408,0.023773,0.083204,0.285717,0.104488,0.039473,2.647087,-0.003407,0.001214,-2.805408,0.019629,0.004142,4.739547,0.543692,0.010793,50.373168,17.130459,0.346542,49.432603,-0.006215,0.004299,-1.445814,0.007317,0.004054,1.804734,0.003476,0.002324,1.495917,-0.000027,0.000096,-0.276532,-0.003134,0.001805,-1.736585,-0.000007,0.000032,-0.214285,0.806679,0.823884,-0.017205,-0.52181,0.992996,0.031035,0.000046
